"Timestamp","Dogs.in.ICU","Shift.Time","Count_Crt","Count_Int","Count_Wel","Count_Dsc","Count_Dis","Count_New","Count_Vols"
2013-06-10 15:55:00,10,5,4,1,5,1,4,0,2
2013-06-10 21:59:00,10,2.5,2,4,4,0,0,0,2
2013-06-11 10:57:00,10,3,1,5,4,0,0,1,3
2013-06-11 23:26:00,15,4.5,3,4,5,0,0,4,3
2013-06-12 12:04:00,11,3,3,4,0,1,3,0,5
2013-06-12 21:32:00,11,2,3,2,6,0,0,0,3
2013-06-13 12:23:00,10,4,4,2,4,1,0,0,2
2013-06-13 22:42:00,11,3.5,4,3,4,0,0,1,2
2013-06-14 11:09:00,10,3,3,5,2,0,1,0,2
2013-06-14 22:59:00,10,3.5,3,5,2,0,0,0,2
2013-06-15 12:03:00,10,2.5,2,0,1,0,0,0,4
2013-06-15 21:47:00,0,2.5,1,5,3,0,0,1,2
2013-06-16 11:40:00,8,3,0,3,5,1,0,0,3
2013-06-16 20:37:00,10,2,0,6,4,0,0,0,2
2013-06-17 11:30:00,8,2.5,2,5,1,1,1,0,3
2013-06-17 22:04:00,8,2.5,1,6,1,0,0,0,2
2013-06-18 10:42:00,8,2.5,1,6,1,0,0,0,3
2013-06-18 20:22:00,8,1.5,1,3,4,0,0,0,3
2013-06-19 12:05:00,8,4,1,5,2,0,1,1,3
2013-06-19 21:41:00,12,2.5,3,3,5,0,0,4,2
2013-06-20 11:44:00,12,4,3,2,7,0,0,0,2
2013-06-20 21:25:00,13,2,4,2,7,0,0,1,3
2013-06-21 10:37:00,13,2.5,3,2,8,0,0,0,4
2013-06-21 21:41:00,12,2.5,1,1,10,1,0,0,2
2013-06-22 10:39:00,12,3,1,1,10,0,3,0,2
2013-06-22 22:36:00,13,3,5,0,8,0,0,4,2
2013-06-23 12:11:00,11,3,3,2,6,0,1,0,3
2013-06-23 22:39:00,14,3.5,3,3,0,0,0,2,2
2013-06-24 11:07:00,13,3.5,3,2,8,0,1,0,3
2013-06-24 22:14:00,13,3,3,3,7,1,0,1,2
2013-06-26 00:20:00,13,5.5,5,3,5,0,0,5,3
2013-06-26 14:08:00,14,5,5,3,0,0,0,0,3
2013-06-26 21:35:00,13,2,6,2,4,0,0,1,4
2013-06-27 13:28:00,13,0.5,5,3,4,0,1,1,3
2013-06-28 15:18:00,16,8,6,6,5,2,0,1,4
2013-06-29 00:20:00,18,5.5,6,6,5,1,0,0,3
2013-06-29 12:19:00,16,4,3,8,5,1,1,0,3
2013-06-29 21:00:00,16,2.5,5,3,8,1,0,1,7
2013-06-30 20:34:00,12,1.5,1,0,8,0,3,0,3
2013-07-01 09:55:00,12,2,1,3,8,0,3,0,2
2013-07-01 21:14:00,8,2,0,0,8,1,0,0,4
2013-07-02 10:06:00,5,1,0,1,4,0,3,0,2
2013-07-02 21:16:00,5,2,1,0,4,0,0,0,3
2013-07-03 09:31:00,5,1.5,0,1,4,0,2,0,3
2013-07-03 20:26:00,6,1.5,0,1,5,0,0,2,3
2013-07-04 09:27:00,6,1.5,0,1,5,0,1,0,3
2013-07-04 20:03:00,6,1,1,1,4,0,0,1,3
2013-07-05 11:02:00,5,2,0,2,3,1,0,0,2
2013-07-05 20:38:00,6,1.5,0,4,2,0,0,1,2
2013-07-06 10:55:00,6,2.5,0,4,2,0,0,0,2
2013-07-06 20:38:00,6,1.5,0,4,2,0,0,0,3
2013-07-07 10:21:00,6,2,0,3,2,0,1,0,2
2013-07-07 21:05:00,6,1.5,1,4,1,0,0,0,3
2013-07-08 09:25:00,6,1.5,1,1,4,0,1,0,3
2013-07-08 20:54:00,6,1.5,1,2,3,0,0,0,3
2013-07-09 10:05:00,5,2,1,2,2,0,1,0,3
2013-07-09 20:18:00,5,1.5,1,0,4,0,0,0,3
2013-07-10 11:56:00,17,4,1,1,15,0,0,12,4
2013-07-10 21:58:00,17,3,1,2,14,0,0,0,4
2013-07-11 11:31:00,17,3.5,1,5,11,0,0,0,3
2013-07-12 10:54:00,15,2.5,1,5,9,0,1,0,2
2013-07-13 00:25:00,22,5,2,3,17,0,0,8,2
2013-07-13 12:25:00,21,4,2,4,15,0,1,0,3
2013-07-13 21:46:00,21,3,3,4,14,0,0,0,2
2013-07-14 12:53:00,22,5,2,3,17,0,0,8,2
2013-07-14 13:22:00,21,4.5,2,4,0,0,0,0,2
2013-07-14 21:53:00,21,4,2,3,16,0,0,0,4
2013-07-16 12:35:00,22,4,2,5,15,1,1,0,2
2013-07-16 22:25:00,19,0.5,3,4,12,0,2,1,4
2013-07-17 22:31:00,16,3.5,1,2,12,0,0,0,3
2013-07-18 21:29:00,13,2,2,4,7,0,0,0,3
2013-07-19 22:17:00,12,3,1,1,10,0,0,0,2
2013-07-20 10:13:00,12,2,1,2,9,0,4,0,2
2013-07-20 21:53:00,12,2.5,1,1,10,0,0,0,2
2013-07-21 10:31:00,12,2.5,0,7,5,0,0,0,2
2013-07-21 20:44:00,13,1.5,1,5,7,0,0,0,4
2013-07-22 10:45:00,12,3,3,2,7,0,1,0,2
2013-07-22 21:54:00,12,2.5,3,3,6,0,0,0,3
2013-07-23 11:33:00,12,3,4,2,6,0,3,0,4
2013-07-23 23:00:00,9,4,5,0,4,1,0,1,5
2013-07-24 12:30:00,5,3,2,1,2,2,2,0,2
2013-07-24 22:03:00,5,3,1,0,3,1,0,0,3
2013-07-25 11:49:00,4,2,1,1,2,0,0,0,2
2013-07-25 20:24:00,3,1,0,1,3,0,0,0,3
2013-07-26 10:21:00,3,2.5,0,1,2,0,1,0,2
2013-07-26 20:45:00,4,1.5,0,3,1,0,1,3,2
2013-07-27 10:29:00,4,2.5,2,1,1,0,0,0,3
2013-07-27 21:42:00,4,2.5,3,0,1,0,0,0,2
2013-07-28 09:49:00,4,2,2,1,1,0,0,0,2
2013-07-28 20:32:00,4,2,2,0,2,0,0,0,2
2013-07-29 11:51:00,4,3,2,1,1,0,0,0,2
2013-07-29 20:33:00,4,1.5,2,1,1,0,0,0,3
2013-07-30 10:05:00,4,1.5,1,0,2,1,0,0,3
2013-07-30 20:29:00,3,1.5,1,0,2,0,0,0,3
2013-07-31 11:28:00,3,2,1,0,1,0,1,1,3
2013-07-31 19:40:00,3,1,0,2,1,0,0,0,3
2013-08-01 10:25:00,2,1,0,1,1,0,1,0,3
2013-08-01 19:02:00,2,0.5,0,1,1,0,0,0,2
2013-08-02 09:23:00,2,1,0,1,1,0,0,0,2
2013-08-02 19:37:00,2,0.5,0,1,1,0,0,0,2
2013-08-03 09:33:00,2,1.5,0,1,1,0,0,0,2
2013-08-03 19:19:00,3,1,0,2,1,0,0,1,2
2013-08-04 10:01:00,2,1,0,2,0,0,1,0,2
2013-08-04 19:27:00,2,0.5,0,0,2,0,0,0,1
2013-08-05 08:39:00,2,1,0,0,2,0,0,0,2
2013-08-05 20:09:00,3,1,0,1,2,0,0,1,2
2013-08-06 09:21:00,3,1,0,1,2,0,0,0,2
2013-08-06 20:26:00,5,1.5,2,1,2,0,0,2,2
2013-08-07 12:01:00,6,4.5,3,0,2,0,0,1,2
2013-08-07 20:38:00,6,1.5,2,2,2,0,0,0,3
2013-08-08 12:26:00,5,3,4,0,1,0,1,0,3
2013-08-08 22:02:00,4,3,3,0,1,1,0,0,2
2013-08-09 11:58:00,5,4,2,1,0,0,1,2,3
2013-08-09 21:24:00,8,2.5,2,5,1,0,0,0,2
2013-08-10 11:46:00,8,3.5,3,1,4,0,0,0,2
2013-08-10 19:50:00,6,1,1,1,4,0,2,0,2
2013-08-11 10:53:00,6,2,1,1,4,0,0,0,2
2013-08-11 20:08:00,6,1,1,1,4,0,0,0,3
2013-08-12 09:11:00,5,0.5,0,2,3,1,0,0,2
2013-08-12 20:00:00,5,1,0,0,5,0,0,0,1
2013-08-13 09:31:00,5,1,0,0,5,0,0,0,2
2013-08-13 20:20:00,6,1.5,1,0,5,0,0,1,2
2013-08-14 21:19:00,7,2,0,1,5,0,0,1,2
2013-08-15 10:24:00,7,1.5,2,0,5,0,1,0,2
2013-08-15 20:24:00,6,1.5,2,1,3,0,0,1,2
2013-08-16 09:41:00,6,2,3,0,3,0,0,0,3
2013-08-16 21:01:00,6,2,3,0,3,0,0,0,2
2013-08-17 11:40:00,3,3,0,2,1,1,2,0,2
2013-08-17 20:15:00,5,1.5,0,3,2,0,0,2,2
2013-08-18 10:23:00,5,2.5,0,3,2,0,0,0,2
2013-08-18 20:02:00,6,1,0,3,3,0,0,1,2
2013-08-19 10:05:00,6,1.5,0,1,5,0,0,0,2
2013-08-19 20:07:00,6,1,0,2,4,0,0,0,2
2013-08-20 10:45:00,6,2.5,1,0,5,0,0,0,2
2013-08-20 21:03:00,8,2,3,0,5,0,0,2,2
2013-08-21 10:22:00,7,2,1,2,4,0,2,0,2
2013-08-21 19:47:00,6,1,1,2,3,0,0,0,3
2013-08-22 09:29:00,6,1.5,0,2,3,0,0,0,2
2013-08-22 20:51:00,8,1.5,2,1,5,0,0,0,2
2013-08-23 10:16:00,8,3,1,2,1,0,4,0,2
2013-08-23 20:23:00,4,1.5,2,0,2,0,0,0,2
2013-08-24 10:32:00,4,2,1,1,2,0,0,0,2
2013-08-24 20:33:00,4,1.5,1,1,2,0,0,0,2
2013-08-25 09:35:00,4,1.5,1,1,2,0,0,0,2
2013-08-25 20:35:00,3,2,0,1,2,0,0,0,1
2013-08-26 10:47:00,3,2.5,1,1,1,0,0,0,2
2013-08-26 20:31:00,3,1.5,0,2,1,0,0,0,2
2013-08-27 11:03:00,3,2,1,1,1,0,0,0,2
2013-08-27 20:54:00,3,1,0,2,3,0,0,0,2
2013-08-28 19:55:00,4,1,0,1,3,0,0,1,2
2013-08-29 09:49:00,3,1.5,0,1,2,0,1,0,2
2013-08-29 11:25:00,3,1.5,0,1,2,0,1,0,2
2013-08-29 20:48:00,3,1,0,0,3,0,0,0,2
2013-08-30 12:44:00,3,1,0,0,3,0,0,0,2
2013-08-30 19:50:00,2,0.5,0,1,1,0,0,0,2
2013-08-31 19:42:00,3,1,1,0,2,0,0,1,3
2013-09-01 08:57:00,3,1,0,2,1,0,0,0,2
2013-09-01 21:52:00,3,2,0,2,1,0,0,0,2
2013-09-02 20:08:00,4,1,1,2,1,0,0,1,2
2013-09-03 10:18:00,4,1.5,1,2,1,0,0,0,2
2013-09-03 20:42:00,3,1.5,1,2,0,0,1,0,2
2013-09-05 09:31:00,3,1.5,2,1,0,0,0,0,2
2013-09-07 09:15:00,3,1.5,0,2,1,0,0,0,3
2013-09-07 20:17:00,3,1.5,0,2,1,0,0,0,3
2013-09-10 09:14:00,3,1,0,0,0,0,3,0,2
2013-09-12 20:10:00,2,1,0,2,0,0,0,2,2
2013-09-13 19:26:00,2,0.5,2,2,0,0,0,0,2
2013-09-14 19:34:00,2,0.5,0,1,1,0,0,0,2
2013-09-15 08:46:00,2,0.5,0,0,2,0,0,0,2
2013-09-15 19:40:00,4,0.5,0,3,1,0,0,2,2
2013-09-16 10:53:00,4,2.5,1,0,3,0,0,0,2
2013-09-16 20:58:00,5,2.5,1,1,3,0,0,1,1
2013-09-17 10:30:00,5,2.5,2,2,1,0,1,0,2
2013-09-18 19:33:00,4,1,2,0,2,0,0,0,2
2013-09-19 10:14:00,4,2,2,0,1,0,0,0,2
2013-09-19 20:28:00,3,1.5,2,0,1,0,0,0,2
2013-09-20 11:06:00,4,3.5,3,0,1,0,0,1,2
2013-09-20 20:01:00,3,1,1,1,1,0,1,0,2
2013-09-21 10:22:00,3,2,2,0,1,0,0,0,2
2013-09-21 20:13:00,3,1.5,3,0,1,0,0,1,2
2013-09-22 20:08:00,5,1.5,3,1,1,0,0,1,2
2013-09-23 10:06:00,5,2.5,2,2,1,0,1,0,2
2013-09-23 21:13:00,5,2,2,3,0,0,0,1,2
2013-09-24 10:25:00,4,3,0,4,0,1,0,0,2
2013-09-24 20:33:00,4,0.5,1,2,1,0,0,0,2
2013-09-26 19:25:00,2,0.5,0,0,2,0,0,0,1
2013-09-27 19:11:00,2,0.5,0,0,2,0,0,0,2
2013-09-28 09:05:00,2,0.5,0,0,2,0,0,0,2
2013-09-28 19:53:00,2,1,0,0,2,0,0,0,2
2013-09-29 09:06:00,2,0.5,0,0,2,0,0,0,2
2013-10-01 20:17:00,1,1,1,0,0,0,0,1,1
2013-10-03 19:33:00,1,0.5,0,1,0,0,0,0,2
2013-10-04 09:31:00,1,1,0,1,0,0,0,0,2
2013-10-04 20:16:00,1,0.5,0,0,1,0,0,0,1
2013-10-05 10:01:00,1,1.5,0,1,0,0,0,0,2
2013-10-05 20:39:00,6,1,0,0,6,0,0,0,2
2013-10-06 08:40:00,6,1,0,0,6,0,0,0,2
2013-10-06 19:33:00,6,1,0,0,6,0,0,0,2
2013-10-07 19:55:00,6,0.5,0,1,5,0,0,0,2
2013-10-08 09:29:00,6,1.5,0,0,0,0,0,0,2
2013-10-08 20:01:00,6,1,0,0,6,0,0,0,1
2013-10-09 09:44:00,6,2,0,1,4,0,1,0,2
2013-10-09 20:21:00,5,1.5,0,1,4,0,0,0,3
2013-10-10 09:24:00,5,1,0,1,4,0,0,0,2
2013-10-10 20:01:00,5,1,0,1,4,0,0,0,2
2013-10-11 19:22:00,1,0.5,0,0,0,0,0,0,2
2013-10-17 20:20:00,2,1,1,1,0,0,0,0,2
2013-10-18 10:31:00,2,2,2,0,0,0,0,0,2
2013-10-18 21:19:00,3,2.5,3,0,0,0,0,0,2
2013-10-19 10:31:00,3,2.5,1,2,0,0,0,0,2
2013-10-20 10:14:00,3,2,1,2,0,0,0,0,2
2013-10-20 20:54:00,5,2,3,1,1,0,0,2,3
2013-10-22 22:34:00,10,3.5,3,3,4,0,1,4,2
2013-10-24 22:47:00,12,3.5,5,2,3,0,0,5,2
2013-10-25 11:53:00,13,4,3,6,4,0,0,1,2
2013-10-25 23:17:00,15,4,2,6,6,0,0,0,2
2013-10-26 13:47:00,15,6,2,9,4,0,0,0,3
2013-10-26 22:41:00,15,5,1,8,4,0,0,0,3
2013-10-27 13:11:00,16,6,3,6,6,0,0,1,2
2013-10-27 20:03:00,15,2.5,2,7,4,0,0,0,3
2013-10-28 19:58:00,14,2.5,2,6,7,0,0,0,2
2013-10-29 11:08:00,15,4,2,8,5,0,0,1,3
2013-10-29 20:38:00,14,3,1,5,8,1,0,0,2
2013-10-30 21:11:00,16,3,5,1,10,0,0,4,2
2013-10-31 20:14:00,14,3,2,4,0,0,0,1,2
2013-11-01 21:04:00,11,2.5,2,3,6,0,0,1,3
2013-11-02 12:37:00,11,2.5,0,6,5,0,1,0,2
2013-11-02 20:15:00,12,2,1,5,6,0,0,0,2
2013-11-03 09:58:00,11,2,1,3,7,0,0,0,2
2013-11-03 21:01:00,13,2,1,3,8,0,0,2,2
2013-11-04 12:07:00,12,3,2,4,7,0,1,0,2
2013-11-04 22:10:00,12,2,1,1,10,1,0,0,1
2013-11-05 10:34:00,12,2.5,1,2,0,0,2,0,2
2013-11-05 21:41:00,10,3,1,1,8,0,0,0,2
2013-11-06 10:27:00,10,2,0,3,7,0,0,0,2
2013-11-06 20:10:00,10,1.5,0,2,8,0,0,0,2
2013-11-07 09:44:00,8,1,0,3,4,0,3,0,3
2013-11-07 22:49:00,9,2,2,3,4,0,0,1,3
2013-11-08 12:11:00,9,2,0,3,6,0,0,0,2
2013-11-08 21:36:00,10,2.5,2,2,6,0,0,1,2
2013-11-09 13:09:00,8,2,1,1,5,0,2,0,2
2013-11-09 20:58:00,11,2,1,5,5,0,0,1,2
2013-11-10 11:34:00,11,3,1,1,9,0,0,0,2
2013-11-10 20:42:00,11,1.5,1,4,6,0,0,0,2
2013-11-11 12:16:00,13,5,2,1,0,0,0,2,3
2013-11-11 21:03:00,14,2.5,3,3,8,0,0,0,2
2013-11-12 10:50:00,12,3,2,3,7,0,3,0,2
2013-11-12 21:37:00,11,2,5,1,5,0,0,0,3
2013-11-13 12:17:00,11,4,5,0,5,1,2,0,2
2013-11-13 21:12:00,6,1.5,0,2,4,1,0,0,3
2013-11-14 10:50:00,6,2,0,2,4,0,0,0,2
2013-11-14 20:03:00,6,1,1,2,3,0,0,0,2
2013-11-15 10:46:00,6,1,0,1,8,0,1,4,2
2013-11-15 20:03:00,8,1,0,2,7,0,0,0,2
2013-11-16 10:08:00,7,1.5,0,1,6,0,1,0,3
2013-11-17 09:50:00,7,2,0,1,6,0,0,0,2
2013-11-17 20:12:00,0,1,0,2,5,0,0,0,2
2013-11-18 09:28:00,7,1.5,0,2,5,0,0,0,2
2013-11-18 20:22:00,7,1,0,0,7,1,0,0,1
2013-11-19 09:49:00,2,1.5,0,2,0,0,5,0,2
2013-11-19 19:02:00,3,0.5,0,1,2,0,0,0,1
2013-11-20 09:17:00,3,1.5,0,1,2,0,0,0,2
2013-11-20 21:08:00,3,1,0,1,2,0,0,0,1
2013-11-21 09:31:00,3,1,0,1,2,0,0,0,2
2013-11-21 19:50:00,5,1,0,3,2,0,0,0,2
2013-11-22 10:25:00,3,1.5,0,2,1,0,2,0,2
2013-11-23 09:00:00,4,1,0,1,3,0,0,0,2
2013-11-23 20:35:00,8,1.5,0,5,3,0,0,0,2
2013-11-24 10:33:00,8,2.5,1,3,4,0,0,0,3
2013-11-24 21:17:00,9,2.5,2,4,3,0,0,1,2
2013-11-25 10:27:00,9,2.5,1,3,5,0,0,0,2
2013-11-25 21:51:00,15,2.5,2,8,5,0,0,0,2
2013-11-26 12:09:00,13,3,1,3,9,1,1,0,2
2013-11-26 20:31:00,16,1.5,3,5,8,0,0,3,2
2013-11-27 12:37:00,12,3,2,5,5,0,2,0,2
2013-11-28 00:01:00,14,5,3,2,9,0,0,0,1
2013-11-28 10:53:00,14,2.5,2,2,10,0,0,0,2
2013-11-28 20:51:00,14,1.5,1,2,11,0,0,0,4
2013-11-29 11:50:00,14,4,1,3,10,0,3,0,2
2013-11-29 19:55:00,10,1,0,1,9,0,0,0,2
2013-11-30 09:55:00,11,1.5,1,0,10,0,0,0,2
2013-11-30 20:58:00,9,1.5,9,1,8,0,0,0,1
2013-12-01 10:34:00,9,1.5,0,1,8,0,1,0,2
2013-12-01 20:49:00,5,1,0,0,5,0,0,0,1
2013-12-02 09:07:00,4,1,0,0,3,0,1,0,2
2013-12-02 20:22:00,6,1.5,2,0,4,0,0,2,2
2013-12-03 10:15:00,6,2,1,1,4,0,0,0,3
2013-12-03 21:14:00,6,2,1,1,4,0,0,0,2
2013-12-04 09:33:00,5,1,0,1,4,1,1,0,2
2013-12-04 21:07:00,6,2,2,1,4,0,0,0,2
2013-12-05 09:36:00,7,1.5,0,2,5,0,0,0,2
2013-12-05 20:01:00,7,1,0,2,5,0,0,0,2
2013-12-06 11:42:00,4,0.5,0,2,3,0,1,0,2
2013-12-06 19:46:00,5,0.5,0,2,3,0,0,0,2
2013-12-07 10:09:00,5,0.5,0,0,5,0,0,0,2
2013-12-07 20:13:00,5,1,0,0,5,0,0,0,2
2013-12-08 08:40:00,5,0.5,0,0,5,0,0,0,2
2013-12-08 19:42:00,5,0.5,0,1,4,0,0,0,2
2013-12-09 19:32:00,5,0.5,0,1,4,0,0,0,2
2013-12-10 10:13:00,1,0.5,0,0,1,0,4,0,2
2013-12-12 19:53:00,2,1,1,1,0,0,0,2,2
2013-12-13 08:43:00,2,0.5,0,2,0,0,0,0,2
2013-12-13 19:56:00,2,0.5,0,2,0,0,0,0,1
2013-12-14 09:45:00,2,1,0,2,0,0,0,0,1
2013-12-14 19:43:00,3,1,0,2,1,0,0,0,2
2013-12-15 09:05:00,3,1,0,1,2,0,0,0,2
2013-12-15 19:50:00,3,1,0,1,2,0,0,0,2
2013-12-16 09:34:00,3,1.5,0,1,2,0,0,0,2
2013-12-16 19:51:00,4,1,0,2,2,0,0,1,1
2013-12-17 10:23:00,4,1,0,2,2,0,0,0,2
2013-12-17 19:39:00,5,0.5,0,3,2,0,0,0,2
2013-12-18 10:03:00,5,1,1,2,2,0,1,0,2
2013-12-18 19:31:00,5,1,1,3,1,0,0,1,2
2013-12-19 09:48:00,4,1.5,1,1,1,1,0,0,2
2013-12-19 19:57:00,5,1,1,1,3,0,0,0,2
2013-12-20 08:55:00,4,1,0,0,4,1,0,0,2
2013-12-20 20:48:00,5,2,0,1,4,0,0,0,1
2013-12-21 09:11:00,6,1,0,1,5,0,0,1,2
2013-12-21 19:49:00,5,0.5,0,0,5,0,1,0,2
2013-12-22 08:42:00,5,0.5,0,0,5,0,0,0,2
2013-12-22 19:50:00,5,1,0,0,5,0,0,0,2
2013-12-23 09:38:00,4,2,0,1,3,1,1,0,2
2013-12-23 20:34:00,5,1,0,1,4,0,0,1,1
2013-12-24 08:32:00,5,0.5,0,1,4,0,0,0,2
2013-12-24 20:13:00,4,1,0,0,4,0,0,0,2
2013-12-25 19:28:00,4,0.5,0,0,4,0,0,0,2
2013-12-26 08:34:00,4,0.5,0,0,4,0,0,0,2
2013-12-26 20:42:00,3,0.5,0,0,3,0,1,0,1
2013-12-27 08:49:00,3,0.5,0,0,3,0,0,0,1
2013-12-27 19:02:00,1,0.5,0,0,1,0,2,0,1
2013-12-28 10:22:00,1,0.5,0,0,1,0,1,0,2
2013-12-30 20:21:00,2,1.5,1,0,1,0,0,2,1
2013-12-31 10:01:00,1,0.5,0,0,1,1,0,0,1
2013-12-31 19:06:00,1,0.5,0,0,1,0,0,0,1
2014-01-01 08:41:00,1,0.5,0,0,1,0,0,0,1
2014-01-01 19:33:00,1,0.5,0,1,0,0,0,0,1
2014-01-02 08:59:00,1,0.5,0,1,0,0,0,0,1
2014-01-02 19:43:00,2,0.5,0,0,2,0,0,1,1
2014-01-03 12:09:00,2,0.5,0,1,1,0,0,0,1
2014-01-03 21:18:00,3,1,1,0,2,0,0,1,1
2014-01-04 09:34:00,3,1,0,1,2,0,0,0,1
2014-01-04 20:32:00,6,1.5,2,3,1,0,0,3,2
2014-01-05 12:59:00,8,3,0,6,0,0,0,2,2
2014-01-05 21:39:00,8,2,1,5,2,0,0,0,2
2014-01-06 10:42:00,8,2.5,2,3,3,0,0,0,3
2014-01-06 21:22:00,8,2,1,1,6,0,0,0,2
2014-01-07 10:36:00,8,2.5,1,1,6,0,0,0,2
2014-01-07 20:45:00,8,2,1,1,6,0,0,0,3
2014-01-08 09:18:00,8,1.5,0,0,8,0,2,0,2
2014-01-08 20:54:00,8,2,0,0,2,0,0,0,2
2014-01-09 10:55:00,8,2,0,2,6,0,1,0,2
2014-01-09 20:23:00,9,1.5,1,2,6,0,0,0,2
2014-01-10 12:46:00,7,3,1,2,4,0,2,0,1
2014-01-10 20:54:00,7,2,0,3,4,0,0,0,2
2014-01-11 09:45:00,7,1.5,0,3,4,0,0,0,2
2014-01-11 20:57:00,6,2,1,0,0,0,3,1,2
2014-01-12 10:21:00,5,1.5,1,2,2,0,1,0,2
2014-01-12 20:02:00,5,1,1,1,3,0,0,0,2
2014-01-13 11:25:00,5,1.5,0,2,3,0,0,0,2
2014-01-13 20:04:00,4,1,0,2,2,0,1,0,2
2014-01-14 09:47:00,4,2,0,2,2,0,0,0,2
2014-01-14 19:41:00,4,0.5,0,1,3,0,0,0,2
2014-01-15 10:47:00,3,1,0,2,1,0,0,0,2
2014-01-15 20:13:00,4,1.5,0,2,2,0,0,0,1
2014-01-16 10:05:00,4,2,0,0,2,0,1,0,2
2014-01-16 20:58:00,2,2,0,1,0,0,1,0,2
2014-01-17 08:42:00,2,0.5,0,1,1,0,0,0,2
2014-01-17 20:10:00,5,1,0,4,1,0,0,3,1
2014-01-18 10:03:00,5,2.5,0,3,1,0,0,0,2
2014-01-18 20:50:00,11,2,0,10,1,0,0,5,2
2014-01-19 10:55:00,11,0.5,0,10,1,0,0,0,2
2014-01-19 20:27:00,11,1.5,1,5,5,0,0,0,2
2014-01-20 12:44:00,6,3,2,2,0,2,3,0,2
2014-01-20 20:20:00,6,1.5,1,3,2,0,0,0,2
2014-01-21 10:03:00,6,2,1,1,4,0,0,0,2
2014-01-21 19:35:00,5,0.5,0,1,4,0,0,0,2
2014-01-22 11:50:00,5,1.5,0,0,4,0,0,0,1
2014-01-22 19:32:00,5,0.5,0,1,4,0,0,0,2
2014-01-23 09:42:00,5,1,0,0,5,0,0,0,2
2014-01-23 19:25:00,5,0.5,0,0,5,0,0,0,2
2014-01-24 12:28:00,0,1,0,0,0,0,5,0,2
2014-01-24 19:33:00,1,0.5,0,1,0,0,0,1,2
2014-01-25 09:13:00,1,1,1,0,0,0,0,0,1
2014-01-25 19:36:00,1,1,0,1,0,0,0,0,1
2014-01-26 08:50:00,1,0.5,0,0,1,0,0,0,1
2014-01-26 19:43:00,3,0.5,0,0,0,0,0,0,1
2014-01-27 09:42:00,3,0.5,0,1,2,0,0,0,2
2014-01-27 20:40:00,4,1,1,0,1,0,0,1,2
2014-01-28 10:24:00,9,1.5,1,1,7,0,2,0,2
2014-01-28 20:17:00,8,1,1,1,6,1,0,0,2
2014-01-29 10:10:00,6,1.5,0,2,4,0,2,0,2
2014-01-29 20:08:00,6,1,0,2,4,0,0,0,2
2014-01-30 09:15:00,3,1.5,0,2,1,0,3,0,2
