"Timestamp","Dogs.in.ICU","Shift.Time","Count_Crt","Count_Int","Count_Wel","Count_Dsc","Count_Dis","Count_New","Count_Vols"
2015-09-18 11:58:00,8,1.5,1,0,6,0,NA,0,2
2015-09-18 21:26:00,7,2.5,1,1,5,0,NA,NA,1
2015-09-19 09:43:00,7,1.5,1,0,6,0,NA,NA,2
2015-09-19 17:20:00,9,0.5,0,1,1,0,NA,NA,1
2015-09-19 22:40:00,9,2,1,2,6,0,NA,2,2
2015-09-20 10:59:00,9,2,0,6,3,0,NA,0,1
2015-09-20 20:49:00,9,1.5,0,3,6,0,NA,NA,3
2015-09-21 10:13:00,9,3,0,3,6,0,NA,0,1
2015-09-21 19:06:00,9,0.5,0,3,6,0,NA,0,3
2015-09-22 10:26:00,8,2,0,2,6,0,NA,NA,3
2015-09-22 19:52:00,8,0.5,0,0,8,0,NA,1,2
2015-09-23 10:36:00,6,3,0,0,6,0,NA,NA,2
2015-09-23 20:50:00,6,2,0,1,5,0,NA,NA,2
2015-09-24 11:45:00,4,2,0,1,3,0,NA,NA,2
2015-09-24 20:41:00,6,1,0,2,4,0,NA,2,2
2015-09-25 09:25:00,6,1,1,1,4,0,NA,NA,2
2015-09-25 19:57:00,6,1,0,2,4,0,NA,NA,2
2015-09-26 09:49:00,6,1,0,2,4,0,NA,NA,2
2015-09-26 21:39:00,7,2,0,3,4,0,NA,NA,2
2015-09-27 08:56:00,7,1,0,3,4,0,NA,0,2
2015-09-27 20:17:00,7,1,0,3,4,0,NA,0,2
2015-09-28 12:13:00,7,2,0,1,6,0,NA,NA,1
2015-09-28 21:04:00,7,1.5,0,1,6,0,NA,0,3
2015-09-29 09:00:00,5,1,0,0,7,0,NA,NA,2
2015-09-29 14:24:00,3,1,1,2,0,0,NA,NA,1
2015-09-29 20:46:00,7,1.5,1,2,5,0,NA,NA,2
2015-09-30 11:15:00,5,3.5,0,3,2,0,NA,0,3
2015-09-30 19:10:00,5,1,0,3,2,0,NA,NA,2
2015-10-01 14:57:00,11,4,0,1,10,0,NA,6,1
2015-10-01 20:12:00,12,1,0,2,10,0,NA,NA,3
2015-10-02 12:35:00,11,4,1,3,7,0,NA,NA,1
2015-10-02 20:27:00,12,2,1,1,8,0,NA,NA,2
2015-10-03 13:41:00,13,4.5,2,3,8,0,NA,NA,1
2015-10-03 20:18:00,13,1.5,0,3,10,0,NA,0,2
2015-10-04 10:12:00,13,2,0,3,10,0,NA,NA,2
2015-10-04 21:41:00,14,2,0,4,9,0,NA,NA,2
2015-10-05 15:37:00,19,4,3,6,10,0,NA,5,2
2015-10-05 21:17:00,19,2,4,4,11,0,NA,5,3
2015-10-06 13:29:00,16,4,0,6,10,0,NA,0,1
2015-10-06 21:25:00,14,2.5,1,3,11,0,NA,NA,2
2015-10-07 12:38:00,15,3,0,1,14,1,NA,NA,1
2015-10-07 21:41:00,16,2.5,0,3,13,0,NA,1,3
2015-10-08 12:17:00,16,3,0,4,10,0,NA,0,2
2015-10-08 21:18:00,16,2,1,1,14,0,NA,NA,2
2015-10-09 11:07:00,15,3,1,1,13,0,NA,NA,2
2015-10-09 16:37:00,1,0.5,0,1,0,0,NA,1,1
2015-10-09 21:12:00,16,2,1,2,13,0,NA,NA,2
2015-10-10 11:14:00,16,3,1,0,15,0,NA,0,2
2015-10-10 21:57:00,8,2.5,1,2,6,0,NA,0,2
2015-10-11 10:10:00,6,2,0,0,8,1,NA,NA,2
2015-10-11 19:50:00,2,0.5,0,0,2,0,NA,0,2
2015-10-12 09:09:00,2,0.5,0,0,2,0,NA,NA,1
2015-10-12 20:19:00,3,1,0,1,2,0,NA,1,1
2015-10-13 09:49:00,3,1,0,1,2,0,NA,0,2
2015-10-13 19:59:00,3,0.5,0,1,2,0,NA,NA,1
2015-10-14 08:53:00,3,0.5,0,1,2,0,NA,NA,2
2015-10-14 14:17:00,1,1.5,1,0,0,0,NA,1,1
2015-10-14 19:41:00,4,1,0,1,3,1,NA,1,2
2015-10-15 10:07:00,3,1.5,0,0,3,0,NA,0,1
2015-10-15 17:27:00,1,1,0,1,0,0,NA,NA,2
2015-10-15 20:52:00,3,1,1,1,1,0,NA,0,1
2015-10-16 12:56:00,2,1,0,2,0,0,NA,NA,1
2015-10-16 20:59:00,2,1,0,2,0,0,NA,NA,1
2015-10-17 09:59:00,2,1.5,0,2,0,0,NA,NA,1
2015-10-17 20:48:00,3,1.5,0,2,1,0,NA,NA,1
2015-10-18 08:59:00,3,1,0,2,1,0,NA,NA,2
2015-10-18 21:04:00,3,1.5,0,2,1,0,NA,NA,2
2015-10-19 10:30:00,3,2,0,3,0,0,NA,NA,1
2015-10-19 20:17:00,3,1,0,1,2,0,NA,0,2
2015-10-20 09:53:00,3,1,0,0,3,0,NA,0,2
2015-10-20 20:31:00,6,1,1,5,0,0,NA,NA,2
2015-10-21 11:39:00,6,2,0,2,4,0,NA,0,2
2015-10-21 20:21:00,7,1,0,2,5,0,NA,NA,2
2015-10-22 15:13:00,7,3,0,3,4,0,NA,NA,2
2015-10-22 20:53:00,7,1.5,0,2,5,0,NA,NA,2
2015-10-23 10:35:00,5,2.5,0,5,0,0,NA,0,2
2015-10-23 20:34:00,6,1,0,3,3,0,NA,1,2
2015-10-24 11:33:00,6,2.5,0,3,3,0,NA,NA,2
2015-10-24 20:57:00,6,2,1,1,4,0,NA,0,2
2015-10-25 08:08:00,6,1,1,0,5,0,NA,NA,2
2015-10-25 18:32:00,6,1,1,0,5,0,NA,NA,2
2015-10-26 10:09:00,6,2,0,1,5,0,NA,0,1
2015-10-26 19:38:00,6,2,1,0,5,0,NA,0,2
2015-10-27 10:08:00,5,2,1,1,3,0,NA,0,1
2015-10-27 18:58:00,5,1,1,1,3,0,NA,NA,2
2015-10-28 09:49:00,4,1.5,2,0,2,0,NA,0,1
2015-10-28 18:10:00,3,0.5,0,1,3,0,NA,NA,2
2015-10-29 10:14:00,4,1.5,0,1,2,0,NA,NA,1
2015-10-29 15:00:00,5,1,3,0,2,0,NA,2,1
2015-10-29 20:06:00,5,1.5,0,4,1,0,NA,NA,2
2015-10-30 13:45:00,5,1.5,0,4,1,0,NA,NA,2
2015-10-30 14:12:00,4,1.5,2,2,1,0,NA,0,1
2015-10-30 21:53:00,3,1.5,0,1,2,0,NA,NA,2
2015-10-31 08:35:00,3,1.5,1,0,2,0,NA,NA,1
2015-10-31 19:29:00,3,1.5,1,1,1,0,NA,0,1
2015-11-01 12:06:00,2,1.5,1,0,1,0,NA,0,2
2015-11-01 16:07:00,1,1,0,1,0,0,NA,1,1
2015-11-01 20:43:00,3,1.5,1,0,2,0,NA,NA,3
2015-11-02 09:19:00,3,1.5,1,1,1,0,NA,0,1
2015-11-02 21:40:00,2,2,1,1,1,0,NA,0,2
2015-11-03 10:21:00,2,1.5,1,1,0,0,NA,0,1
2015-11-03 19:40:00,2,0.5,0,1,1,0,NA,NA,2
2015-11-04 08:41:00,2,0.5,0,1,1,0,NA,NA,2
2015-11-04 14:34:00,2,1,0,0,0,0,NA,NA,3
2015-11-04 20:21:00,4,1,0,2,2,0,NA,NA,2
2015-11-05 10:37:00,4,2,0,2,2,0,NA,0,1
2015-11-05 19:15:00,4,1,0,1,3,0,NA,NA,1
2015-11-06 09:48:00,4,1,0,1,3,0,NA,0,2
2015-11-06 21:12:00,4,2,0,2,2,0,NA,NA,1
2015-11-07 11:04:00,3,2,0,1,2,0,NA,NA,2
2015-11-07 20:07:00,3,1,0,1,2,0,NA,0,2
2015-11-08 09:12:00,3,1.5,0,0,3,0,NA,NA,1
2015-11-08 18:34:00,3,1.5,0,0,3,0,NA,NA,1
2015-11-08 19:05:00,3,0.5,0,1,2,0,NA,NA,2
2015-11-09 09:23:00,2,1,0,1,1,0,NA,0,1
2015-11-09 20:03:00,2,0.5,0,0,2,0,NA,0,2
2015-11-10 09:24:00,1,1.5,0,0,1,0,NA,0,2
2015-11-10 22:08:00,9,3,0,3,6,0,NA,8,2
2015-11-11 11:58:00,10,3,1,6,3,0,NA,1,2
2015-11-11 20:47:00,11,2,0,6,5,0,NA,NA,2
2015-11-12 20:02:00,11,1,0,4,7,0,NA,NA,2
2015-11-13 11:44:00,11,2.5,0,5,5,0,NA,0,3
2015-11-13 21:56:00,11,1.5,0,3,8,0,NA,0,1
2015-11-14 12:43:00,10,2,0,1,9,0,NA,0,1
2015-11-14 20:40:00,12,1.5,0,2,10,0,NA,2,2
2015-11-15 09:12:00,12,1,0,2,10,0,NA,NA,2
2015-11-15 19:42:00,12,1,1,1,10,0,NA,NA,2
2015-11-16 11:15:00,7,2,0,2,5,0,NA,0,2
2015-11-16 21:28:00,9,2,0,3,5,0,NA,2,2
2015-11-17 10:57:00,8,3,0,1,7,0,NA,NA,2
2015-11-17 19:46:00,8,1,0,1,7,0,NA,NA,3
2015-11-18 10:18:00,8,2,0,1,7,0,NA,NA,1
2015-11-18 21:42:00,5,1.5,0,3,2,0,NA,NA,2
2015-11-19 09:44:00,5,1.5,0,0,5,0,NA,0,1
2015-11-19 20:32:00,5,1.5,0,0,5,0,NA,NA,2
2015-11-20 09:05:00,4,1,0,0,4,0,NA,NA,2
2015-11-20 19:48:00,5,0.5,0,1,4,0,NA,1,2
2015-11-21 11:18:00,5,1.5,0,1,4,0,NA,NA,2
2015-11-21 19:43:00,2,0.5,0,1,1,0,NA,NA,2
2015-11-22 10:27:00,1,1,1,0,0,0,NA,NA,1
2015-11-22 18:32:00,1,0.5,0,1,0,0,NA,NA,1
2015-11-23 10:09:00,1,0.5,0,1,0,0,NA,NA,1
2015-11-23 20:00:00,1,1,1,0,0,0,NA,0,1
2015-11-24 08:38:00,1,0.5,0,1,0,0,NA,0,1
2015-11-24 19:26:00,1,0.5,0,1,0,0,NA,NA,1
2015-11-25 08:06:00,1,0.5,0,1,0,0,NA,NA,1
2015-11-25 20:49:00,3,1.5,2,0,1,0,NA,2,1
2015-11-26 09:10:00,3,1,1,1,1,0,NA,0,2
2015-11-26 21:08:00,3,2,2,0,1,0,NA,NA,1
2015-11-27 22:10:00,6,2.5,2,2,1,0,NA,3,2
2015-11-28 12:15:00,6,2.5,2,2,2,0,NA,0,1
2015-11-28 22:15:00,6,2.5,2,3,1,0,NA,0,1
2015-11-29 12:02:00,5,3,0,3,2,0,NA,0,1
2015-11-29 20:56:00,5,2,0,2,3,0,NA,NA,2
2015-11-30 09:05:00,5,1.5,0,3,2,0,NA,0,1
2015-11-30 21:26:00,7,2,1,2,4,0,NA,2,1
2015-12-01 12:10:00,8,3,1,3,4,0,NA,1,2
2015-12-01 20:44:00,8,1.5,1,2,5,1,NA,1,3
2015-12-02 13:38:00,9,2,1,2,6,0,NA,NA,1
2015-12-02 22:10:00,9,3,1,3,5,0,NA,1,3
2015-12-03 10:11:00,5,2.5,1,1,3,0,NA,0,2
2015-12-03 21:59:00,8,2,2,2,4,0,NA,NA,2
2015-12-04 10:45:00,8,4,1,3,4,0,NA,0,1
2015-12-04 21:42:00,8,2.5,1,3,4,0,NA,NA,2
2015-12-05 10:11:00,8,2,1,3,4,0,NA,NA,3
2015-12-06 00:15:00,8,5,1,3,4,0,NA,0,1
2015-12-06 21:45:00,5,2.5,1,3,1,0,NA,NA,2
2015-12-07 12:24:00,4,4,1,0,3,0,NA,0,1
2015-12-07 13:35:00,4,1,1,3,0,0,NA,0,1
2015-12-07 20:26:00,4,1.5,0,1,3,0,NA,NA,2
2015-12-08 19:58:00,4,1,0,1,3,0,NA,NA,2
2015-12-09 08:17:00,4,1,0,1,3,0,NA,NA,2
2015-12-09 09:39:00,4,1.5,1,0,3,0,NA,NA,1
2015-12-09 20:41:00,4,1,0,0,4,0,NA,1,3
2015-12-10 10:50:00,3,1,0,1,2,0,NA,0,1
2015-12-10 19:53:00,3,1,0,1,2,0,NA,0,2
2015-12-11 09:30:00,1,1.5,0,1,0,0,NA,0,1
2015-12-11 19:50:00,6,1,0,1,5,0,NA,5,2
2015-12-12 09:20:00,6,1,0,0,6,0,NA,0,2
2015-12-12 20:51:00,8,1.5,0,3,5,0,NA,NA,2
2015-12-13 09:48:00,8,1.5,0,2,6,0,NA,0,2
2015-12-13 20:45:00,8,1.5,0,0,8,0,NA,NA,1
2015-12-14 08:57:00,8,1.5,0,3,6,0,NA,0,1
2015-12-14 20:37:00,12,1.5,0,0,12,0,NA,4,1
2015-12-15 09:48:00,12,1.5,0,2,10,0,NA,NA,2
2015-12-15 20:20:00,12,1,0,2,10,0,NA,NA,2
2015-12-16 09:46:00,12,1.5,0,1,11,0,NA,0,2
2015-12-16 20:55:00,13,2,0,3,10,0,NA,1,2
2015-12-17 11:39:00,7,4,1,2,4,0,NA,0,1
2015-12-17 22:37:00,8,3,0,4,4,0,NA,1,2
2015-12-18 10:17:00,6,2.5,0,4,2,0,NA,NA,2
2015-12-18 20:32:00,11,2,6,3,2,0,NA,5,1
2015-12-19 12:14:00,11,4,1,4,6,0,NA,NA,1
2015-12-19 23:30:00,13,4.5,1,8,4,0,NA,1,1
2015-12-20 13:35:00,13,5,1,8,4,0,NA,0,1
2015-12-20 22:39:00,13,3,1,6,6,0,NA,0,1
2015-12-21 11:40:00,13,3.5,1,2,10,0,NA,0,1
2015-12-21 21:53:00,13,3,0,3,10,0,NA,NA,2
2015-12-22 13:18:00,11,3,11,1,10,0,NA,0,1
2015-12-22 21:34:00,12,2.5,0,1,11,0,NA,NA,1
2015-12-23 12:48:00,10,4,1,2,4,0,NA,1,2
2015-12-23 22:35:00,10,3,0,2,8,0,NA,1,1
2015-12-24 09:54:00,4,2,0,2,2,0,NA,NA,2
2015-12-25 10:19:00,4,2,0,2,2,0,NA,NA,1
2015-12-26 10:30:00,4,2,1,0,3,0,NA,0,1
2015-12-26 19:19:00,5,1,2,0,3,0,NA,NA,1
2015-12-27 10:27:00,4,2,2,1,1,0,NA,NA,1
2015-12-27 19:04:00,5,1,2,0,3,0,NA,NA,1
2015-12-28 11:39:00,4,4,2,0,2,0,NA,0,1
2015-12-28 20:24:00,4,0.5,2,0,2,0,NA,NA,2
2015-12-29 11:07:00,4,2.5,1,2,1,0,NA,NA,1
2015-12-29 20:18:00,3,1,0,1,2,1,NA,NA,1
2015-12-30 10:13:00,2,1,0,1,1,0,NA,NA,2
2015-12-30 20:59:00,3,1.5,0,2,1,0,NA,1,2
2015-12-31 11:43:00,3,1.5,0,2,1,0,NA,NA,1
2015-12-31 20:23:00,3,1.5,0,1,2,0,NA,0,2
2016-01-01 10:01:00,3,1,0,1,2,0,NA,0,1
2016-01-02 09:04:00,3,0.5,0,1,2,0,NA,NA,1
2016-01-02 22:47:00,8,3.5,1,6,1,0,NA,6,1
2016-01-03 10:52:00,7,3,0,6,1,0,NA,NA,1
2016-01-03 22:06:00,7,3,0,6,1,0,NA,0,1
2016-01-04 13:13:00,11,4,0,4,5,0,NA,4,2
2016-01-04 23:04:00,11,4,0,7,4,0,NA,NA,1
2016-01-05 11:28:00,11,3,0,2,9,0,NA,0,2
2016-01-05 20:41:00,11,2.5,1,1,9,0,NA,NA,1
2016-01-06 12:41:00,10,2,0,2,8,0,NA,0,1
2016-01-06 22:33:00,10,2.5,0,2,8,0,NA,NA,2
2016-01-07 12:20:00,12,4,0,4,8,0,NA,2,1
2016-01-07 23:26:00,12,4.5,0,3,9,0,NA,NA,1
2016-01-08 11:10:00,7,3.5,0,0,7,0,NA,0,1
2016-01-08 21:26:00,11,2.5,0,5,6,0,NA,4,2
2016-01-09 10:17:00,11,2,0,4,7,0,NA,0,2
2016-01-09 23:59:00,12,4.5,0,4,7,1,NA,1,1
2016-01-10 12:21:00,10,4,0,5,5,0,NA,0,2
2016-01-10 20:36:00,10,2,0,1,9,0,NA,NA,1
2016-01-11 20:57:00,10,2.5,0,2,8,0,NA,0,1
2016-01-12 12:04:00,5,5,0,2,3,0,NA,0,1
2016-01-12 20:42:00,5,2,0,2,3,0,NA,NA,1
2016-01-13 11:44:00,5,1.5,0,0,5,0,NA,NA,2
2016-01-13 19:31:00,5,1,0,0,5,0,NA,NA,2
2016-01-14 08:59:00,5,1,0,0,5,0,NA,0,1
2016-01-14 12:37:00,3,1.5,0,1,2,0,NA,1,1
2016-01-14 21:11:00,3,2,0,1,2,0,NA,NA,1
2016-01-15 08:47:00,3,1,0,1,2,0,NA,NA,1
2016-01-15 21:04:00,4,2,1,1,2,0,NA,1,1
2016-01-16 09:24:00,4,1,1,1,2,0,NA,NA,2
2016-01-16 20:59:00,12,2.5,3,2,7,0,NA,7,1
2016-01-17 10:34:00,10,2.5,3,5,2,0,NA,NA,2
2016-01-17 22:26:00,11,3,2,4,5,0,NA,1,1
2016-01-18 11:51:00,11,3.5,2,3,6,0,NA,NA,2
2016-01-18 23:19:00,15,4,2,5,8,0,NA,4,2
2016-01-19 15:33:00,17,7,3,7,9,0,NA,4,2
2016-01-19 22:37:00,20,3.5,5,4,11,0,NA,0,2
2016-01-20 15:20:00,19,7,4,5,9,0,NA,1,3
2016-01-20 22:56:00,18,4,4,2,12,0,NA,NA,2
2016-01-21 13:27:00,16,5,3,3,9,0,NA,NA,1
2016-01-21 20:59:00,19,2,2,4,13,0,NA,NA,2
2016-01-22 15:10:00,17,4,4,4,9,0,NA,1,2
2016-01-22 23:03:00,17,3.5,4,4,9,0,NA,0,3
2016-01-23 12:52:00,17,4,3,5,9,0,NA,0,3
2016-01-23 23:51:00,24,5,1,5,18,0,NA,NA,2
2016-01-24 13:59:00,23,4.5,3,2,14,0,NA,0,2
2016-01-24 21:41:00,22,3,3,2,17,0,NA,NA,2
2016-01-25 11:37:00,15,4,3,2,10,0,NA,0,3
2016-01-25 22:58:00,16,3.5,1,4,11,0,NA,0,2
2016-01-26 13:07:00,12,5,1,2,8,0,NA,0,1
2016-01-26 21:20:00,11,2.5,0,3,8,1,NA,NA,2
2016-01-27 13:05:00,11,3.5,0,2,8,0,NA,NA,1
2016-01-27 21:39:00,10,2.5,0,3,7,0,NA,NA,3
2016-01-28 21:11:00,6,2,0,2,3,0,NA,NA,2
2016-01-29 09:44:00,2,2.5,0,0,2,0,NA,0,1
2016-01-29 20:03:00,2,1,0,0,2,0,NA,NA,3
2016-01-30 09:32:00,2,0.5,0,0,2,0,NA,NA,1
2016-01-30 19:53:00,2,0.5,0,1,1,0,NA,1,1
2016-01-31 09:05:00,1,1,0,1,0,0,NA,0,1
2016-01-31 16:57:00,2,1,0,2,0,0,NA,1,1
2016-01-31 20:38:00,2,1.5,1,1,0,0,NA,NA,1
2016-02-01 11:10:00,2,2,1,1,0,0,NA,0,1
2016-02-01 20:02:00,4,1,1,3,0,0,NA,2,2
2016-02-02 10:07:00,4,2,1,2,1,0,NA,NA,1
2016-02-02 22:34:00,5,3.5,2,1,2,0,NA,1,2
2016-02-03 20:43:00,5,1.5,0,3,2,0,NA,NA,3
2016-02-04 11:16:00,5,3,2,1,2,0,NA,0,1
2016-02-04 21:03:00,8,2,2,4,2,0,NA,1,2
2016-02-05 11:09:00,7,3,3,3,1,0,1,NA,2
2016-02-05 23:59:00,13,4,3,9,1,0,NA,NA,3
2016-02-06 11:54:00,13,4,4,5,4,0,NA,NA,2
2016-02-07 01:22:00,14,6,3,9,2,0,NA,NA,2
2016-02-07 12:54:00,14,5,6,3,5,0,NA,NA,2
2016-02-07 23:29:00,14,4.5,2,10,2,0,NA,0,2
2016-02-08 10:33:00,13,4,3,9,1,0,1,0,2
2016-02-09 01:01:00,14,5,1,7,6,0,NA,NA,2
2016-02-09 12:43:00,12,3,3,6,3,1,1,0,3
2016-02-09 22:48:00,13,3.5,3,6,4,0,NA,1,3
2016-02-10 21:07:00,14,2.5,3,2,9,0,NA,1,3
2016-02-11 13:24:00,11,4.5,2,6,3,0,4,1,2
2016-02-11 22:30:00,13,3.5,3,5,5,0,NA,1,3
2016-02-12 13:02:00,13,5,3,8,2,0,1,1,2
2016-02-12 22:40:00,13,3.5,3,4,5,0,NA,NA,2
2016-02-13 11:07:00,13,3.5,1,3,7,0,3,NA,2
2016-02-13 22:58:00,10,3.5,1,5,4,0,NA,NA,2
2016-02-14 12:26:00,10,4,2,3,5,0,NA,0,2
2016-02-14 20:46:00,8,2,1,4,3,0,NA,NA,2
2016-02-15 22:21:00,8,3,0,4,4,0,NA,NA,1
2016-02-16 10:36:00,8,2.5,0,2,6,0,1,0,1
2016-02-16 21:08:00,9,3,1,1,7,0,NA,1,3
2016-02-17 10:06:00,8,2.5,2,0,6,0,1,NA,2
2016-02-17 19:49:00,10,1,2,1,7,0,NA,2,4
2016-02-18 10:49:00,8,3.5,2,2,4,0,2,0,2
2016-02-18 22:38:00,14,3.5,2,2,10,0,NA,6,2
2016-02-19 10:47:00,11,3,2,3,6,0,3,NA,2
2016-02-19 21:41:00,12,3,3,3,6,0,NA,1,3
2016-02-20 10:45:00,12,2.5,1,5,6,0,NA,NA,2
2016-02-20 23:28:00,13,4,1,5,7,0,NA,NA,2
2016-02-21 12:32:00,11,4,2,4,5,1,1,0,2
2016-02-21 21:11:00,9,3,3,1,6,1,NA,NA,1
2016-02-22 09:39:00,10,2.5,0,3,7,0,NA,0,2
2016-02-22 21:36:00,10,2.5,0,3,7,0,NA,0,1
2016-02-23 12:13:00,13,4,0,6,7,0,NA,3,1
2016-02-23 22:31:00,13,2.5,0,3,10,0,NA,NA,3
2016-02-24 11:43:00,6,4,0,1,5,0,7,0,1
2016-02-24 20:39:00,7,1.5,1,1,5,0,NA,1,4
2016-02-25 14:34:00,7,3,1,1,5,0,NA,0,1
2016-02-25 21:24:00,8,1.5,2,1,5,0,NA,1,4
2016-02-26 09:50:00,8,1.5,0,3,5,0,NA,NA,2
2016-02-26 21:34:00,9,2.5,1,4,5,0,NA,1,2
2016-02-27 10:24:00,9,2.5,1,2,6,0,2,NA,2
2016-02-27 22:19:00,8,3,1,3,4,0,NA,NA,3
2016-02-28 11:23:00,8,3,1,3,4,0,4,0,2
2016-02-28 21:39:00,21,2.5,2,18,1,0,NA,18,4
2016-02-29 13:04:00,21,5,1,8,12,0,NA,0,2
2016-02-29 21:33:00,20,2.5,0,9,11,0,NA,0,3
2016-03-01 10:27:00,20,2.5,0,7,13,0,NA,NA,2
2016-03-01 22:37:00,20,3,5,8,7,NA,NA,1,3
2016-03-02 13:26:00,20,4,1,8,11,NA,NA,NA,1
2016-03-02 22:12:00,21,3,3,8,10,NA,NA,1,4
2016-03-03 13:41:00,21,5.5,3,6,12,NA,NA,0,2
2016-03-03 22:36:00,26,3.5,3,6,16,NA,NA,5,4
2016-03-04 15:30:00,16,5,3,3,10,NA,NA,0,2
2016-03-04 22:36:00,17,3.5,2,2,13,NA,NA,NA,2
2016-03-05 11:24:00,17,3.5,3,2,11,NA,NA,NA,2
2016-03-05 21:00:00,14,2,1,0,13,NA,NA,0,3
2016-03-06 12:27:00,10,4,0,1,9,NA,NA,0,3
2016-03-06 20:12:00,10,1.5,1,0,9,NA,NA,NA,4
2016-03-07 09:39:00,10,1.5,0,1,9,NA,NA,0,3
2016-03-07 21:34:00,10,2.5,0,1,9,NA,NA,0,2
2016-03-08 09:43:00,5,2,0,1,4,NA,NA,0,1
2016-03-08 21:35:00,7,2.5,0,3,4,NA,NA,NA,1
2016-03-09 12:05:00,3,3.5,1,2,0,NA,NA,0,1
2016-03-09 20:15:00,3,1,0,3,0,NA,NA,NA,3
2016-03-10 10:15:00,3,2,0,3,0,NA,NA,0,1
2016-03-10 20:41:00,3,1,0,2,1,NA,NA,NA,2
2016-03-11 09:27:00,3,1,0,1,2,NA,NA,NA,3
2016-03-12 21:52:00,7,3,1,2,4,NA,NA,2,1
2016-03-13 08:52:00,7,2,1,2,4,NA,NA,NA,2
2016-03-13 21:58:00,9,4,2,2,5,NA,NA,2,1
2016-03-14 09:05:00,10,2.5,0,6,2,NA,NA,0,2
2016-03-14 21:55:00,9,3,1,5,3,NA,NA,1,3
2016-03-15 09:21:00,9,3,1,6,2,NA,NA,0,2
2016-03-16 00:09:00,13,6,0,9,13,NA,NA,4,1
2016-03-16 10:19:00,12,4,1,8,3,NA,NA,1,2
2016-03-16 21:23:00,14,4,0,8,6,NA,NA,0,1
2016-03-17 13:30:00,14,6,0,8,6,NA,NA,0,2
2016-03-17 23:52:00,15,5,1,9,5,NA,NA,1,2
2016-03-18 10:58:00,15,3,0,9,6,NA,NA,0,3
2016-03-18 22:20:00,19,4,0,6,12,NA,NA,4,2
2016-03-19 12:53:00,15,5,0,5,10,NA,NA,0,3
2016-03-19 19:52:00,16,1.5,0,2,14,NA,NA,0,3
2016-03-20 08:30:00,16,1.5,1,3,12,NA,NA,NA,2
2016-03-20 20:06:00,17,2,2,5,10,NA,NA,4,4
2016-03-21 09:31:00,16,2.5,3,2,11,NA,NA,0,2
2016-03-21 21:13:00,16,3.5,2,3,11,NA,NA,0,3
2016-03-22 10:53:00,10,4,2,8,6,NA,NA,0,2
2016-03-22 20:23:00,10,2.5,2,1,7,NA,NA,1,2
2016-03-23 13:01:00,4,5,1,2,1,NA,NA,0,2
2016-03-23 21:05:00,4,2.5,0,3,1,NA,NA,0,2
2016-03-24 20:04:00,5,2,0,3,2,NA,NA,NA,2
2016-03-25 09:46:00,4,2.5,0,3,1,NA,NA,0,3
2016-03-25 22:50:00,15,4.5,0,5,10,NA,NA,1,2
2016-03-26 12:18:00,15,5,0,5,9,NA,NA,0,1
2016-03-26 21:08:00,18,3,1,4,13,NA,NA,4,3
2016-03-27 10:38:00,18,2.5,1,1,16,NA,NA,NA,3
